name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,Image,party,Office,title,state,status,district,ethnicity,race,gender,date_of_birth,date_of_death,education,occupation,Bio,email_official,email_other,email_campaign,website_official,website_personal,website_campaign,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,address_campaign,address_capitol,address_district,phone_campaign,phone_capitol,phone_district,fax_capitol,fax_district,contact_form_url,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID,govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id
Cheikh Taylor,Cheikh,,Taylor,,,,http://billstatus.ls.state.ms.us/members/house/taylor.jpg,Democratic,Mississippi State House District 38,Mississippi State Representative,MS,Incumbent,Mississippi State House District 38,,,,,,,,,ctaylor@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"383 Steele Rd;Starkville, MS 39759",,,662-617-8125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/74ef0a3e-35c9-4729-b6fd-2c07c165864d,
Chris Brown,Chris,,Brown,,,,http://billstatus.ls.state.ms.us/members/house/brown.jpg,Republican,Mississippi State House District 20,Mississippi State Representative,MS,Incumbent,Mississippi State House District 20,,,,,,,,,crbrown@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"33112 Hwy Hwy 45 N;Nettleton, MS 38858",,,662-749-7118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/44a6c11e-df2b-43d5-bce6-4f31c1bc8efe,
Chris Caughman,Chris,,Caughman,,,,http://billstatus.ls.state.ms.us/members/senate/caughman.jpg,Republican,Mississippi State Senate District 35,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 35,,,,,,,,,ccaughman@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/ac7730d2-cf3b-44e4-aa6c-5f4dfd0d32e1,
Chris Johnson,Chris,,Johnson,,,,http://billstatus.ls.state.ms.us/members/senate/johnson.jpg,Republican,Mississippi State Senate District 45,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 45,,,,,,,,,chjohnson@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 18247;Hattiesburg, MS 39404",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/20510bb3-edcd-4cb8-a41a-e0114e6215c9,
Chris McDaniel,Chris,,McDaniel,,,,http://billstatus.ls.state.ms.us/members/senate/mcdaniel.jpg,Republican,Mississippi State Senate District 42,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 42,,,,,,,,,cmcdaniel@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"506 South Court;Ellisville, MS 39437",,,601-477-2291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4871dab1-570b-48ac-be4f-fd523c5c24fd,
Christopher M. Bell,Christopher,M.,Bell,,,,http://billstatus.ls.state.ms.us/members/house/bell_(65th).jpg,Democratic,Mississippi State House District 65,Mississippi State Representative,MS,Incumbent,Mississippi State House District 65,,,,,,,,,cbell@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"510 George St Suite 239;Jackson, MS 39202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/5aa9d603-5bb2-4c1d-9a0b-1baaf91c425d,
Chuck Younger,Chuck,,Younger,,,,http://billstatus.ls.state.ms.us/members/senate/younger.jpg,Republican,Mississippi State Senate District 17,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 17,,,,,,,,,cyounger@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1213 Younger Road;Columbus, MS 39701",,,662-329-3430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c22d208a-59c7-4e90-bbe0-37b953a00b41,
Clay Deweese,Clay,,Deweese,,,,http://billstatus.ls.state.ms.us/members/house/deweese.jpg,Republican,Mississippi State House District 12,Mississippi State Representative,MS,Incumbent,Mississippi State House District 12,,,,,,,,,cdeweese@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"5006 Bluff Cove;Oxford, MS 38655",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/0c9a7d35-4b91-42c7-8af2-39b6514c23d8,
Dale Goodin,Dale,,Goodin,,,,http://billstatus.ls.state.ms.us/members/house/goodin.jpg,Republican,Mississippi State House District 105,Mississippi State Representative,MS,Incumbent,Mississippi State House District 105,,,,,,,,,dgoodin@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"72 Memorial Church Rd;Richton, MS 39467",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/f8e77758-9fa3-4b52-9768-355c6b59e237,
Dan Eubanks,Dan,,Eubanks,,,,http://billstatus.ls.state.ms.us/members/house/eubanks.jpg,Republican,Mississippi State House District 25,Mississippi State Representative,MS,Incumbent,Mississippi State House District 25,,,,,,,,,deubanks@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"PO Box 184;Walls, MS 38680",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/48567f29-ec70-4ff5-bda5-873f2e42933b,
Dana Criswell,Dana,,Criswell,,,,http://billstatus.ls.state.ms.us/members/house/criswell.jpg,Republican,Mississippi State House District 6,Mississippi State Representative,MS,Incumbent,Mississippi State House District 6,,,,,,,,,dcriswell@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box 1321;Olive Branch, MS 38654",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e07e8b9a-05ff-4b22-9bcb-2f8796dc533e,
Dana McLean,Dana,,McLean,,,,http://billstatus.ls.state.ms.us/members/house/mclean.jpg,Republican,Mississippi State House District 39,Mississippi State Representative,MS,Incumbent,Mississippi State House District 39,,,,,,,,,dmclean@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"332 Williamsburg Rd;Columbus, MS 39705",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/22afa0b0-e76a-4ac0-af9a-fa158c55daea,
Daniel H. Sparks,Daniel,H.,Sparks,,,,http://billstatus.ls.state.ms.us/members/senate/sparks.jpg,Republican,Mississippi State Senate District 5,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 5,,,,,,,,,DSparks@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box218 Belmont, Mississippi 38827",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/32153f0b-aa40-4989-9787-e2608c55a87e,
Daryl Porter,Daryl,,Porter,,,,http://billstatus.ls.state.ms.us/members/house/porter.jpg,Democratic,Mississippi State House District 98,Mississippi State Representative,MS,Incumbent,Mississippi State House District 98,,,,,,,,,dporter@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"PO Box 772;Summit, MS 39666",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/da9d953d-a95f-4166-9b94-e6c5e5b40c86,
David Blount,David,,Blount,,,,http://billstatus.ls.state.ms.us/members/senate/blount.jpg,Democratic,Mississippi State Senate District 29,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 29,,,,,,,,,dblount@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1305 St. Mary Street;Jackson, MS 39202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c8e4b4c1-6c8f-4b95-9b48-c73997b3f518,
David Jordan,David,,Jordan,,,,http://billstatus.ls.state.ms.us/members/senate/jordan.jpg,Democratic,Mississippi State Senate District 24,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 24,,,,,,,,,djordan@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 8173;Greenwood, MS 38930",,,662-453-5361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/f2f61e1d-8d34-40c7-95ff-fb08cd2a4f75,
David Parker,David,,Parker,,,,http://billstatus.ls.state.ms.us/members/senate/parker.jpg,Republican,Mississippi State Senate District 2,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 2,,,,,,,,,dparker@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"4889 Bobo Place;Olive Branch, MS 38654",,,662-893-3309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/18630d08-6afc-4892-ac2f-e13f0d9932f6,
De'Keither Stamps,De'Keither,,Stamps,,,,http://billstatus.ls.state.ms.us/members/house/stamps.jpg,Democratic,Mississippi State House District 66,Mississippi State Representative,MS,Incumbent,Mississippi State House District 66,,,,,,,,,dstamps@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/6ef4eea4-f0df-4a53-a32a-30fbccb60807,
Dean Kirby,Dean,,Kirby,,,,http://billstatus.ls.state.ms.us/members/senate/kirby.jpg,Republican,Mississippi State Senate District 30,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 30,,,,,,,,,dkirby@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 54099;Pearl, MS 39288",,,601-932-1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/d1572354-a456-47fa-aa21-58be9884a3bb,
Debra Gibbs,Debra,,Gibbs,,,,http://billstatus.ls.state.ms.us/members/house/gibbs_(72nd).jpg,Democratic,Mississippi State House District 72,Mississippi State Representative,MS,Incumbent,Mississippi State House District 72,,,,,,,,,dgibbs@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1223 Hallmark Drive;Jackson, MS 39206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/162c9460-3639-4f02-9334-32e058894b88,
"Dennis DeBar, Jr.",Dennis,,DeBar,,,Jr.,http://billstatus.ls.state.ms.us/members/senate/debar.jpg,Republican,Mississippi State Senate District 43,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 43,,,,,,,,,ddebar@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 1090;Leakesville, MS 39451",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/8c139a04-43ed-48c5-98cc-e2d308efa65b,
Derrick T. Simmons,Derrick,T.,Simmons,,,,http://billstatus.ls.state.ms.us/members/senate/simmons_(12th).jpg,Democratic,Mississippi State Senate District 12,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 12,,,,,,,,,dsimmons@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box 1854;Greenville, MS 38702",,,662-378-8764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3ea1bab4-64f2-4ff3-b0a9-e04a8caa3e9f,
Donnie Bell,Donnie,,Bell,,,,http://billstatus.ls.state.ms.us/members/house/bell_(21st).jpg,Republican,Mississippi State House District 21,Mississippi State Representative,MS,Incumbent,Mississippi State House District 21,,,,,,,,,dbell@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"836 Tucker Rd;Fulton, MS 38843",,,601-862-3385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fd1a4542-8537-4af3-90c8-4052be561c66,
Donnie Scoggin,Donnie,,Scoggin,,,,http://billstatus.ls.state.ms.us/members/house/scoggin.jpg,Republican,Mississippi State House District 89,Mississippi State Representative,MS,Incumbent,Mississippi State House District 89,,,,,,,,,dscoggin@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1203 Pine Street;Ellisville, MS 39437",,,601-319-5421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/2118023c-ed1d-455f-b3a6-faeefd0e87b5,
Doug McLeod,Doug,,McLeod,,,,http://billstatus.ls.state.ms.us/members/house/mcleod.jpg,Republican,Mississippi State House District 107,Mississippi State Representative,MS,Incumbent,Mississippi State House District 107,,,,,,,,,dmcleod@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1211 Bexley Church Rd;Lucedale, MS 39452",,,601-947-3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/e8d21f92-a17f-4bdc-ae8e-ebb0f2af563d,
Earle S. Banks,Earle,S.,Banks,,,,http://billstatus.ls.state.ms.us/members/house/banks.jpg,Democratic,Mississippi State House District 67,Mississippi State Representative,MS,Incumbent,Mississippi State House District 67,,,,,,,,,ebankslaw@aol.com,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box 2539;Jackson, MS 39207",,,601-355-5574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4fa41145-35bf-442b-bdfe-cf54ea53da69,
"Edward Blackmon, Jr.",Edward,,Blackmon,,,Jr.,http://billstatus.ls.state.ms.us/members/house/blackmon.jpg,Democratic,Mississippi State House District 57,Mississippi State Representative,MS,Incumbent,Mississippi State House District 57,,,,,,,,,eblackmon@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Drawer 105;Canton, MS 39046",,,601-859-4202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c38da14f-37fd-48fd-9903-e63ce18c1215,
Fred Shanks,Fred,,Shanks,,,,http://billstatus.ls.state.ms.us/members/house/shanks.jpg,Republican,Mississippi State House District 60,Mississippi State Representative,MS,Incumbent,Mississippi State House District 60,,,,,,,,,fshanks@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"312 Busick Well Rd;Brandon, MS 39042",,,601-540-0041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/002bdecd-2374-44d8-8280-e0636c5f4897,
Gene Newman,Gene,,Newman,,,,http://billstatus.ls.state.ms.us/members/house/newman.jpg,Republican,Mississippi State House District 61,Mississippi State Representative,MS,Incumbent,Mississippi State House District 61,,,,,,,,,gnewman@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"801 Country place Drive;Pearl, MS 39208",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/2fe9c09d-6213-4576-b0e4-6e89330f41bc,
Greg Haney,Greg,,Haney,,,,http://billstatus.ls.state.ms.us/members/house/haney.jpg,Republican,Mississippi State House District 118,Mississippi State Representative,MS,Incumbent,Mississippi State House District 118,,,,,,,,,ghaney@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"104 45th St;Gulfport, MS 39507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c38f3e52-9594-4580-a280-bdaa11a33b66,
"Gregory Holloway, Sr.",Gregory,,Holloway,,,Sr.,http://billstatus.ls.state.ms.us/members/house/holloway.jpg,Democratic,Mississippi State House District 76,Mississippi State Representative,MS,Incumbent,Mississippi State House District 76,,,,,,,,,gholloway@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"115 Edgewood Drive;Hazlehurst, MS 39083",,,601-894-4228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/745b9724-e66d-46ec-874a-d658f01b78a6,
Henry Zuber III,Henry,,Zuber,,,III,http://billstatus.ls.state.ms.us/members/house/zuber.jpg,Republican,Mississippi State House District 113,Mississippi State Representative,MS,Incumbent,Mississippi State House District 113,,,,,,,,,hzuber@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"429 Hanley Road;Ocean Springs, MS 39564",,,228-875-4866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/4ead62fd-15e5-4662-8f9b-21a8b0fa8ebe,
Hester Jackson McCray,Hester,Jackson,McCray,,,,http://billstatus.ls.state.ms.us/members/house/mccray.jpg,Democratic,Mississippi State House District 40,Mississippi State Representative,MS,Incumbent,Mississippi State House District 40,,,,,,,,,hmccray@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"3420 Laurel Wood Street;Horn Lake, MS 38637",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3a2e8f7d-e657-45e2-93d7-2f5e8499ccfd,
Hillman Terome Frazier,Hillman,Terome,Frazier,,,,http://billstatus.ls.state.ms.us/members/senate/frazier.jpg,Democratic,Mississippi State Senate District 27,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 27,,,,,,,,,hfrazier@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"2066 Queensroad Avenue;Jackson, MS 39213",,,601-982-1871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/92659a52-eda2-41a1-9300-40ca7fc3a46b,
Hob Bryan,Hob,,Bryan,,,,http://billstatus.ls.state.ms.us/members/senate/bryan.jpg,Democratic,Mississippi State Senate District 7,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box 75;Amory, MS 38821",,,662-256-9989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/717de4df-c8b0-4387-a767-4d37b577f370,
J. Walter Michel,J.,Walter,Michel,,,,http://billstatus.ls.state.ms.us/members/senate/michel.jpg,Republican,Mississippi State Senate District 25,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 25,,,,,,,,,wmichel@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/61c65e25-07c9-445c-8cef-1e6d53cbbfb3,
Jansen Owen,Jansen,,Owen,,,,http://billstatus.ls.state.ms.us/members/house/owen.jpg,Republican,Mississippi State House District 106,Mississippi State Representative,MS,Incumbent,Mississippi State House District 106,,,,,,,,,jowen@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 249;Poplarville, MS 39470",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/8a829f4e-388e-41c5-bbc6-9e4292ff9539,
Jason Barrett,Jason,,Barrett,,,,http://billstatus.ls.state.ms.us/members/senate/barrett.jpg,Republican,Mississippi State Senate District 39,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 39,,,,,,,,,jbarrett@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c664f98f-0d57-4d32-abf1-a95dcec7fa31,
Jason White,Jason,,White,,,,http://billstatus.ls.state.ms.us/members/house/white.jpg,Republican,Mississippi State House District 48,Mississippi State Representative,MS,Incumbent,Mississippi State House District 48,,,,,,,,,jwhite@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 246;West, MS 39192",,,662-967-2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/fa29dc4f-e4cb-45dd-a450-a1911d529801,
Jay McKnight,Jay,,McKnight,,,,http://billstatus.ls.state.ms.us/members/house/mcknight.jpg,Republican,Mississippi State House District 95,Mississippi State Representative,MS,Incumbent,Mississippi State House District 95,,,,,,,,,jmcknight@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"22160 Hwy 53;Gulfport, MS 39503",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/7674b0fc-99c4-44a7-85ec-7edd5e6e85a0,
Jeff Hale,Jeff,,Hale,,,,http://billstatus.ls.state.ms.us/members/house/hale.jpg,Republican,Mississippi State House District 24,Mississippi State Representative,MS,Incumbent,Mississippi State House District 24,,,,,,,,,jhale@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"2303 Westwind Drive;Nesbit, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/ffba30ff-86d3-42db-ab94-0028df181da1,
Jeff Tate,Jeff,,Tate,,,,http://billstatus.ls.state.ms.us/members/senate/tate.jpg,Republican,Mississippi State Senate District 33,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 33,,,,,,,,,JTate@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/9839c663-7ae3-4437-82d8-c985975309d8,
Jeffery Harness,Jeffery,,Harness,,,,http://billstatus.ls.state.ms.us/members/house/harness.jpg,Democratic,Mississippi State House District 85,Mississippi State Representative,MS,Incumbent,Mississippi State House District 85,,,,,,,,,jharness@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 758;Fayette, MS 39069",,,601-702-1947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/73fee1dd-f8c0-40a7-a4f9-e7576b4ecc3f,
Jeffrey S. Guice,Jeffrey,S.,Guice,,,,http://billstatus.ls.state.ms.us/members/house/guice.jpg,Republican,Mississippi State House District 114,Mississippi State Representative,MS,Incumbent,Mississippi State House District 114,,,,,,,,,jguice@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O Box 549;Ocean Springs, MS 39566",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/c5ec6885-a7dc-48f4-a2e4-7aa85397f337,
Jenifer B. Branning,Jenifer,B.,Branning,,,,http://billstatus.ls.state.ms.us/members/senate/branning.jpg,Republican,Mississippi State Senate District 18,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 18,,,,,,,,,jbranning@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/629badc7-5b63-4aae-b19f-d754dbe12e49,
Jeramey Anderson,Jeramey,,Anderson,,,,http://billstatus.ls.state.ms.us/members/house/Anderson_(110th).jpg,Democratic,Mississippi State House District 110,Mississippi State Representative,MS,Incumbent,Mississippi State House District 110,,,,,,,,,janderson@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"PO Box 311;Escatawpa, MS 39562",,,228-206-2129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/29c08356-5e03-4aed-8518-28da6090a14b,
Jeremy England,Jeremy,,England,,,,http://billstatus.ls.state.ms.us/members/senate/england.jpg,Republican,Mississippi State Senate District 51,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 51,,,,,,,,,JEngland@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P. O. Box 6363 Vancleave, Mississippi 39565",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/33ffa85f-af2b-41bc-89ce-3c59341d17ab,
Jerry Darnell,Jerry,,Darnell,,,,http://billstatus.ls.state.ms.us/members/house/darnell.jpg,Republican,Mississippi State House District 28,Mississippi State Representative,MS,Incumbent,Mississippi State House District 28,,,,,,,,,jdarnell@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"4250 Green Village Dr.;Hernando, MS 38632",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/1630c4ea-3461-4638-8903-6cab5e583540,
Jerry R. Turner,Jerry,R.,Turner,,,,http://billstatus.ls.state.ms.us/members/house/turner.jpg,Republican,Mississippi State House District 18,Mississippi State Representative,MS,Incumbent,Mississippi State House District 18,,,,,,,,,jturner@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"1290 Carrollville Ave;Baldwyn, MS 38824",,,662-365-5135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/52d3da6f-c397-4795-9bd8-5a3f17657129,
Jill Ford,Jill,,Ford,,,,http://billstatus.ls.state.ms.us/members/house/ford_(73rd).jpg,Republican,Mississippi State House District 73,Mississippi State Representative,MS,Incumbent,Mississippi State House District 73,,,,,,,,,jford@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"180 Deer Haven Dr;Madison, MS 39110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/922a1ebe-1f17-497b-af99-5f14b6b0f66a,
Jody Steverson,Jody,,Steverson,,,,http://billstatus.ls.state.ms.us/members/house/steverson.jpg,Republican,Mississippi State House District 4,Mississippi State Representative,MS,Incumbent,Mississippi State House District 4,,,,,,,,,jsteverson@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"125 Woodridge;Ripley, MS 38663",,,662-837-0194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/f4bd4ab9-cb95-4b3e-95cb-68312eda5b16,
Joel Bomgar,Joel,,Bomgar,,,,http://billstatus.ls.state.ms.us/members/house/bomgar.jpg,Republican,Mississippi State House District 58,Mississippi State Representative,MS,Incumbent,Mississippi State House District 58,,,,,,,,,jbomgar@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"PO Box 1998;Madison, MS 39130",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/da5160a3-da97-4aa0-8368-5e98503d638f,
"Joel R.Carter, Jr.",Joel,,R.Carter,,,Jr.,http://billstatus.ls.state.ms.us/members/senate/carter.jpg,Republican,Mississippi State Senate District 49,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 49,,,,,,,,,jcarter@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 1300;Gulfport, MS 39502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/cc55837a-0a3e-4bcf-8255-b8786fc2b43f,
Joey Fillingane,Joey,,Fillingane,,,,http://billstatus.ls.state.ms.us/members/senate/fillingane.jpg,Republican,Mississippi State Senate District 41,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 41,,,,,,,,,jfillingane@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"8 Westbrook Drive;Sumrall, MS 39482",,,601-271-2070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/bc0bd61c-da9a-40db-bf66-a0108b01275e,
Joey Hood,Joey,,Hood,,,,http://billstatus.ls.state.ms.us/members/house/hood.jpg,Republican,Mississippi State House District 35,Mississippi State Representative,MS,Incumbent,Mississippi State House District 35,,,,,,,,,jhood@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 759;Ackerman, MS 39735",,,662-547-9818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/622761e7-fba1-4a35-879b-45a6dd021ab0,
John A. Polk,John,A.,Polk,,,,http://billstatus.ls.state.ms.us/members/senate/polk.jpg,Republican,Mississippi State Senate District 44,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 44,,,,,,,,,jpolk@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"53 Tidewater Rd;Hattiesburg, MS 39402",,,601-261-5613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/3594f477-2f29-4875-8352-eb8d01775a88,
John G. Faulkner,John,G.,Faulkner,,,,http://billstatus.ls.state.ms.us/members/house/faulkner.jpg,Democratic,Mississippi State House District 5,Mississippi State Representative,MS,Incumbent,Mississippi State House District 5,,,,,,,,,jfaulkner@house.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 5955;Holly Springs, MS 38634",,,662-350-0339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/26c38427-62d3-440b-9253-c3e485fbd8ea,
John Horhn,John,,Horhn,,,,http://billstatus.ls.state.ms.us/members/senate/horhn.jpg,Democratic,Mississippi State Senate District 26,Mississippi State Senator,MS,Incumbent,Mississippi State Senate District 26,,,,,,,,,jhorhn@senate.ms.gov,,,,,,,,,,,,,,,,,,,,,,,,"P.O. Box 2030;Jackson, MS 39225",,,601-362-1045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ocd-person/b90d629d-9f8b-421a-88e3-9f72580cdd37,
