govpackpub_id,govpack_id,fec_id,usio_id,opensecrets_id,district_ocd_id,openstates_id,committee_id,Name,name_first,name_middle,name_last,nickname,name_prefix,name_suffix,party,state,status,district,ethnicity,race,gender,education,occupation,Office,email_official,email_other,email_campaign,Bio,date_of_birth,date_of_death,Image,website_campaign,website_official,website_personal,address_capitol,phone_capitol,fax_capitol,address_district,phone_district,fax_district,contact_form_url,address_campaign,phone_campaign,date_assumed_office,appointed_by,appointed_data,confirmed_date,term_end_data,congress_year,twitter_official,twitter_personal,twitter_campaign,youtube_official,youtube_personal,youtube_campaign,instagram_official,instagram_personal,instagram_campaign,facebook_official,facebook_personal,facebook_campaign,linkedin,rumble,gab,RSS,thomas ID,lis_id,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id,google_entity_id,Ballotpedia URL,propublica URL,Ballotpedia Office ID
,,H8TX05144,,,ocd-division/country:us/state:tx/cd:5,,,Lance Gooden,Lance,,Gooden,,,,Republican Party,TX,Incumbent,Texas District 5,,,Male,,,U.S. House Texas District 5,,,,,1982-12-01,,,,https://gooden.house.gov,,1722 Longworth House Office Building,202-225-3484,,,,,,,,,,,,,,https://www.twitter.com/RepLanceGooden,,,,,,,,,,,,,,,,,,,412822,177282,,,,,/m/0jkx4bp,,https://api.propublica.org/congress/v1/members/G000589.json,
,,H0AZ01259,,,ocd-division/country:us/state:az/cd:4,,,Paul Gosar,Paul,,Gosar,,,,Republican Party,AZ,Incumbent,Arizona District 4,,,Male,,,U.S. House Arizona District 4,,,,,1958-11-22,,,,https://gosar.house.gov,,2057 Rayburn House Office Building,202-225-2315,,,,,,,,,,,,,,https://www.twitter.com/RepGosar,,,https://www.youtube.com/c/repgosar,,,,,,https://www.facebook.com/repgosar,,,,,,,,,62470,412397,123491,,,21103,,/m/0czdqz0,,https://api.propublica.org/congress/v1/members/G000565.json,
,,H6NJ05171,,,ocd-division/country:us/state:nj/cd:5,,,Josh Gottheimer,Josh,,Gottheimer,,,,Democratic Party,NJ,Incumbent,New Jersey District 5,,,Male,,,U.S. House New Jersey District 5,,,,,1975-03-08,,,,https://gottheimer.house.gov,,203 Cannon House Office Building,202-225-4465,,,,,,,,,,,,,,https://www.twitter.com/RepJoshG,,,,,,,,,https://www.facebook.com/RepJoshG,,,,,,,,,9275683,412714,169202,,,21723,,/g/120x5twv,,https://api.propublica.org/congress/v1/members/G000583.json,
,,H6TX12060,,,ocd-division/country:us/state:tx/cd:12,,,Kay Granger,Kay,,Granger,,,,Republican Party,TX,Incumbent,Texas District 12,,,Female,,,U.S. House Texas District 12,,,,,1943-01-18,,,,https://kaygranger.house.gov,,1026 Longworth House Office Building,202-225-5071,,,,,,,,,,,,,,https://www.twitter.com/RepKayGranger,,,https://www.youtube.com/c/RepKayGranger,,,,,,https://www.facebook.com/RepKayGranger,,,,,,,,,45709,400157,334,,,29762,,/m/03tndx,,https://api.propublica.org/congress/v1/members/G000377.json,
,,H0MO06073,,,ocd-division/country:us/state:mo/cd:6,,,Sam Graves,Sam,,Graves,,,,Republican Party,MO,Incumbent,Missouri District 6,,,Male,,,U.S. House Missouri District 6,,,,,1963-11-07,,,,https://graves.house.gov,,1135 Longworth House Office Building,202-225-7041,,,,,,,,,,,,,,https://www.twitter.com/RepSamGraves,,,,,,,,,https://www.facebook.com/118514606128,,,,,,https://graves.house.gov/rss.xml,,,89873,400158,9425,,,20124,,/m/03tnfy,,https://api.propublica.org/congress/v1/members/G000546.json,
,,H4LA06153,,,ocd-division/country:us/state:la/cd:6,,,Garret Graves,Garret,,Graves,,,,Republican Party,LA,Incumbent,Louisiana District 6,,,Male,,,U.S. House Louisiana District 6,,,,,1972-01-31,,,,https://garretgraves.house.gov,,2402 Rayburn House Office Building,202-225-3901,,,,,,,,,,,,,,https://www.twitter.com/RepGarretGraves,,,,,,,,,https://www.facebook.com/CongressmanGarretGraves,,,,,,https://garretgraves.house.gov/rss.xml,,,9274609,412631,155424,,,21523,,/m/012bxlbr,,https://api.propublica.org/congress/v1/members/G000577.json,
,,H8TN07076,,,ocd-division/country:us/state:tn/cd:7,,,Mark Green,Mark,,Green,,,,Republican Party,TN,Incumbent,Tennessee District 7,,,Male,,,U.S. House Tennessee District 7,,,,,1964-11-08,,,,https://markgreen.house.gov,,2446 Rayburn House Office Building,202-225-2811,,,,,,,,,,,,,,https://www.twitter.com/RepMarkGreen,,,,,,,,,,,,,,,,,,,412819,139030,,,,,/m/09rx6jq,,https://api.propublica.org/congress/v1/members/G000590.json,
,,H4TX09095,,,ocd-division/country:us/state:tx/cd:9,,,Al Green,Al,,Green,,,,Democratic Party,TX,Incumbent,Texas District 9,,,Male,,,U.S. House Texas District 9,,,,,1947-09-01,,,,https://algreen.house.gov,,2347 Rayburn House Office Building,202-225-7508,,,,,,,,,,,,,,https://www.twitter.com/RepAlGreen,,,https://www.youtube.com/c/RepAlGreen,,,,,,https://www.facebook.com/repalgreen,,,,,,https://algreen.house.gov/rss.xml,,,1012969,400653,49680,,,20529,,/m/02kn0_,,https://api.propublica.org/congress/v1/members/G000553.json,
,,H0GA06192,,,ocd-division/country:us/state:ga/cd:14,,,Marjorie Taylor Greene,Marjorie,Taylor,Greene,,,,Republican Party,GA,Incumbent,Georgia District 14,,,Female,,,U.S. House Georgia District 14,,,,,1974-05-27,,,,https://greene.house.gov,,1023 Longworth House Office Building,202-225-5211,,,,,,,,,,,,,,https://www.twitter.com/RepMTG,,,,,,,,,,,,,,,,,,,456814,,,,,,/g/11fscs046n,,https://api.propublica.org/congress/v1/members/G000596.json,
,,H0VA09055,,,ocd-division/country:us/state:va/cd:9,,,Morgan Griffith,Morgan,,Griffith,,,,Republican Party,VA,Incumbent,Virginia District 9,,,Male,,,U.S. House Virginia District 9,,,,,1958-03-15,,,,https://morgangriffith.house.gov,,2202 Rayburn House Office Building,202-225-3861,,,,,,,,,,,,,,https://www.twitter.com/RepMGriffith,,,https://www.youtube.com/c/RepMorganGriffith,,,,,,https://www.facebook.com/RepMorganGriffith,,,,,,https://morgangriffith.house.gov/news/rss.aspx,,,62766,412485,5148,,,21191,,/m/025vdrq,,https://api.propublica.org/congress/v1/members/G000568.json,
,,H2AZ07070,,,ocd-division/country:us/state:az/cd:3,,,Raúl M. Grijalva,Raúl,M.,Grijalva,,,,Democratic Party,AZ,Incumbent,Arizona District 3,,,Male,,,U.S. House Arizona District 3,,,,,1948-02-19,,,,https://grijalva.house.gov,,1511 Longworth House Office Building,202-225-2435,,,,,,,,,,,,,,https://www.twitter.com/RepraulGrijalva,,,https://www.youtube.com/c/raulgrijalvaaz07,,,,,,https://www.facebook.com/Rep.Grijalva,,,,,,,,,1003551,400162,28253,,,20305,,/m/024s1z,,https://api.propublica.org/congress/v1/members/G000551.json,
,,H4WI06048,,,ocd-division/country:us/state:wi/cd:6,,,Glenn Grothman,Glenn,,Grothman,,,,Republican Party,WI,Incumbent,Wisconsin District 6,,,Male,,,U.S. House Wisconsin District 6,,,,,1955-07-03,,,,https://grothman.house.gov,,1427 Longworth House Office Building,202-225-2476,,,,,,,,,,,,,,https://www.twitter.com/RepGrothman,,,,,,,,,https://www.facebook.com/RepGrothman,,,,,,,,,77282,412661,3493,,,21559,,/m/02pnsk2,,https://api.propublica.org/congress/v1/members/G000576.json,
,,H8MS03125,,,ocd-division/country:us/state:ms/cd:3,,,Michael Guest,Michael,,Guest,,,,Republican Party,MS,Incumbent,Mississippi District 3,,,Male,,,U.S. House Mississippi District 3,,,,,1970-02-04,,,,https://guest.house.gov,,418 Cannon House Office Building,202-225-5031,,,,,,,,,,,,,,https://www.twitter.com/RepMichaelGuest,,,,,,,,,,,,,,,,,,,412793,,,,,,/g/11gtc4dxpz,,https://api.propublica.org/congress/v1/members/G000591.json,
,,H8KY02031,,,ocd-division/country:us/state:ky/cd:2,,,Brett Guthrie,Brett,,Guthrie,,,,Republican Party,KY,Incumbent,Kentucky District 2,,,Male,,,U.S. House Kentucky District 2,,,,,1964-02-18,,,,https://guthrie.house.gov,,2434 Rayburn House Office Building,202-225-3501,,,,,,,,,,,,,,https://www.twitter.com/RepGuthrie,,,https://www.youtube.com/c/BrettGuthrie,,,,,,https://www.facebook.com/CongressmanGuthrie,,,,,,,,,1031343,412278,18829,,,20916,,/m/0411qqt,,https://api.propublica.org/congress/v1/members/G000558.json,
,,H8NM01331,,,ocd-division/country:us/state:nm/cd:1,,,Debra Haaland,Debra,,Haaland,,,,Democratic Party,NM,Out of Office,New Mexico District 1,,,Female,,,U.S. House New Mexico District 1,,,,,1960-12-02,,,,https://haaland.house.gov,,1421 Longworth House Office Building,202-225-6316,,,,,,,,,,,,,,https://www.twitter.com/RepDebHaaland,,,,,,,,,,,,,,,,,,,412800,149368,,,,,/g/11ght0_d8m,,https://api.propublica.org/congress/v1/members/H001080.json,
,,H0MN01045,,,ocd-division/country:us/state:mn/cd:1,,,Jim Hagedorn,Jim,,Hagedorn,,,,Republican Party,MN,Out of Office,Minnesota District 1,,,Male,,,U.S. House Minnesota District 1,,,,,1962-08-04,,,,https://hagedorn.house.gov,,1433 Longworth House Office Building,202-225-2472,,,,,,,,,,,,,,https://www.twitter.com/RepHagedorn,,,,,,,,,,,,,,,,,,,412788,146027,,,,,/g/11fg5k6588,,https://api.propublica.org/congress/v1/members/H001088.json,
,,H8CA10126,,,ocd-division/country:us/state:ca/cd:10,,,Josh Harder,Josh,,Harder,,,,Democratic Party,CA,Incumbent,California District 10,,,Male,,,U.S. House California District 10,,,,,1986-08-01,,,,https://harder.house.gov,,209 Cannon House Office Building,202-225-4540,,,,,,,,,,,,,,https://www.twitter.com/RepJoshHarder,,,,,,,,,,,,,,,,,,,412754,179326,,,,,/g/11fhwknffg,,https://api.propublica.org/congress/v1/members/H001090.json,
,,H8MD01094,,,ocd-division/country:us/state:md/cd:1,,,Andy Harris,Andy,,Harris,,,,Republican Party,MD,Incumbent,Maryland District 1,,,Male,,,U.S. House Maryland District 1,,,,,1957-01-25,,,,https://harris.house.gov,,2334 Rayburn House Office Building,202-225-5311,,,,,,,,,,,,,,https://www.twitter.com/RepAndyHarrisMD,,,https://www.youtube.com/c/RepAndyHarris,,,,,,https://www.facebook.com/AndyHarrisMD,,,,,,https://harris.house.gov/rss.xml,,,1033464,412434,19157,,,21139,,/m/02852wc,,https://api.propublica.org/congress/v1/members/H001052.json,
,,H0TN01118,,,ocd-division/country:us/state:tn/cd:1,,,Diana Harshbarger,Diana,,Harshbarger,,,,Republican Party,TN,Incumbent,Tennessee District 1,,,Female,,,U.S. House Tennessee District 1,,,,,1960-01-01,,,,https://harshbarger.house.gov,,167 Cannon House Office Building,202-225-6356,,,,,,,,,,,,,,https://www.twitter.com/RepHarshbarger,,,,,,,,,,,,,,,,,,,456844,,,,,,/g/11f67z977k,,https://api.propublica.org/congress/v1/members/H001086.json,
,,H0MO04086,,,ocd-division/country:us/state:mo/cd:4,,,Vicky Hartzler,Vicky,,Hartzler,,,,Republican Party,MO,Incumbent,Missouri District 4,,,Female,,,U.S. House Missouri District 4,,,,,1960-10-13,,,,https://hartzler.house.gov,,2235 Rayburn House Office Building,202-225-2876,,,,,,,,,,,,,,https://www.twitter.com/RepHartzler,,,https://www.youtube.com/c/repvickyhartzler,,,,,,https://www.facebook.com/Congresswoman.Hartzler,,,,,,https://hartzler.house.gov/rss.xml,,,95050,412444,8783,,,21149,,/m/09v2dv4,,https://api.propublica.org/congress/v1/members/H001053.json,
,,H2FL23021,,,ocd-division/country:us/state:fl/cd:20,,,Alcee L. Hastings,Alcee,L.,Hastings,,,,Democratic Party,FL,Out of Office,Florida District 20,,,Male,,,U.S. House Florida District 20,,,,,1936-09-05,,,,https://alceehastings.house.gov,,2365 Rayburn House Office Building,202-225-1313,,,,,,,,,,,,,,https://www.twitter.com/RepHastingsFL,,,https://www.youtube.com/c/RepAlceeHastings,,,,,,https://www.facebook.com/95696782238,,,,,,https://alceehastings.house.gov/news/rss.aspx,,,1858,400170,26798,,,29337,,/m/02534d,,https://api.propublica.org/congress/v1/members/H000324.json,
,,H8CT05245,,,ocd-division/country:us/state:ct/cd:5,,,Jahana Hayes,Jahana,,Hayes,,,,Democratic Party,CT,Incumbent,Connecticut District 5,,,Female,,,U.S. House Connecticut District 5,,,,,1973-03-08,,,,https://hayes.house.gov,,1415 Longworth House Office Building,202-225-4476,,,,,,,,,,,,,,https://www.twitter.com/RepJahanaHayes,,,,,,,,,,,,,,,,,,,412763,181744,,,,,/g/11cn8wstn6,,https://api.propublica.org/congress/v1/members/H001081.json,
,,H8OK01157,,,ocd-division/country:us/state:ok/cd:1,,,Kevin Hern,Kevin,,Hern,,,,Republican Party,OK,Incumbent,Oklahoma District 1,,,Male,,,U.S. House Oklahoma District 1,,,,,1961-12-04,,,,https://hern.house.gov,,1019 Longworth House Office Building,202-225-2211,,,,,,,,,,,,,,https://www.twitter.com/repkevinhern,,,,,,,,,,,,,,,,,,,412748,180004,,,,,/g/11gzqw48lf,,https://api.propublica.org/congress/v1/members/H001082.json,
,,H8NM02156,,,ocd-division/country:us/state:nm/cd:2,,,Yvette Herrell,Yvette,,Herrell,,,,Republican Party,NM,Incumbent,New Mexico District 2,,,Female,,,U.S. House New Mexico District 2,,,,,1964-03-16,,,,https://herrell.house.gov,,1305 Longworth House Office Building,202-225-2365,,,,,,,,,,,,,,https://www.twitter.com/RepHerrell,,,,,,,,,,,,,,,,,,,456834,121681,,,,,/m/0_qf84y,,https://api.propublica.org/congress/v1/members/H001084.json,
,,H0WA03187,,,ocd-division/country:us/state:wa/cd:3,,,Jaime Herrera Beutler,Jaime,,Herrera Beutler,,,,Republican Party,WA,Incumbent,Washington District 3,,,Female,,,U.S. House Washington District 3,,,,,1978-11-03,,,,https://jhb.house.gov,,2352 Rayburn House Office Building,202-225-3536,,,,,,,,,,,,,,https://www.twitter.com/HerreraBeutler,,,https://www.youtube.com/c/RepHerreraBeutler,,,,,,https://www.facebook.com/herrerabeutler,,,,,,https://herrerabeutler.house.gov/news/rss.aspx,,,95198,412486,101907,,,21187,,/m/0cz8yx2,,https://api.propublica.org/congress/v1/members/H001056.json,
,,H0GA07125,,,ocd-division/country:us/state:ga/cd:10,,,Jody Hice,Jody,,Hice,,,,Republican Party,GA,Incumbent,Georgia District 10,,,Male,,,U.S. House Georgia District 10,,,,,1960-04-22,,,,https://hice.house.gov,,404 Cannon House Office Building,202-225-4101,,,,,,,,,,,,,,https://www.twitter.com/congressmanhice,,,,,,,,,https://www.facebook.com/CongressmanJodyHice,,,,,,,,,94974,412623,122246,,,21514,,/m/0640dpx,,https://api.propublica.org/congress/v1/members/H001071.json,
,,H4NY27076,,,ocd-division/country:us/state:ny/cd:26,,,Brian Higgins,Brian,,Higgins,,,,Democratic Party,NY,Incumbent,New York District 26,,,Male,,,U.S. House New York District 26,,,,,1959-10-06,,,,https://higgins.house.gov,,2459 Rayburn House Office Building,202-225-3306,,,,,,,,,,,,,,https://www.twitter.com/RepBrianHiggins,,,https://www.youtube.com/c/CongressmanHiggins,,,,,,https://www.facebook.com/RepBrianHiggins,,,,,,https://higgins.house.gov/rss.xml,,,1013050,400641,23127,,,20519,,/m/04fc7g,,https://api.propublica.org/congress/v1/members/H001038.json,
,,H6LA03148,,,ocd-division/country:us/state:la/cd:3,,,Clay Higgins,Clay,,Higgins,,,,Republican Party,LA,Incumbent,Louisiana District 3,,,Male,,,U.S. House Louisiana District 3,,,,,1961-08-24,,,,https://clayhiggins.house.gov,,572 Cannon House Office Building,202-225-2031,,,,,,,,,,,,,,https://www.twitter.com/RepClayHiggins,,,,,,,,,https://www.facebook.com/CongressmanClayHiggins,,,,,,https://clayhiggins.house.gov/rss.xml,,,106094,412705,174484,,,21724,,/g/11c1s3lp76,,https://api.propublica.org/congress/v1/members/H001077.json,
,,H4AR02141,,,ocd-division/country:us/state:ar/cd:2,,,French Hill,French,,Hill,,,,Republican Party,AR,Incumbent,Arkansas District 2,,,Male,,,U.S. House Arkansas District 2,,,,,1956-12-05,,,,https://hill.house.gov,,1533 Longworth House Office Building,202-225-2506,,,,,,,,,,,,,,https://www.twitter.com/RepFrenchHill,,,,,,,,,https://www.facebook.com/RepFrenchHill,,,,,,,,,9265172,412609,146290,,,21503,,/m/0127p1zk,,https://api.propublica.org/congress/v1/members/H001072.json,
,,H8CT04172,,,ocd-division/country:us/state:ct/cd:4,,,Jim Himes,Jim,,Himes,,,,Democratic Party,CT,Incumbent,Connecticut District 4,,,Male,,,U.S. House Connecticut District 4,,,,,1966-07-05,,,,https://himes.house.gov,,2137 Rayburn House Office Building,202-225-5541,,,,,,,,,,,,,,https://www.twitter.com/JAHimes,,,https://www.youtube.com/c/congressmanhimes,,,,,,https://www.facebook.com/CongressmanJimHimes,,,,,,,,,1031341,412282,106744,,,20907,,/m/03w9x9v,,https://api.propublica.org/congress/v1/members/H001047.json,
,,H0IA01174,,,ocd-division/country:us/state:ia/cd:1,,,Ashley Hinson,Ashley,,Hinson,,,,Republican Party,IA,Incumbent,Iowa District 1,,,Female,,,U.S. House Iowa District 1,,,,,1983-06-27,,,,https://hinson.house.gov,,1429 Longworth House Office Building,202-225-2911,,,,,,,,,,,,,,https://www.twitter.com/RepAshleyHinson,,,,,,,,,,,,,,,,,,,456816,168783,,,,,/g/11fjq_fl2t,,https://api.propublica.org/congress/v1/members/H001091.json,
,,H6IN09176,,,ocd-division/country:us/state:in/cd:9,,,Trey Hollingsworth,Trey,,Hollingsworth,,,,Republican Party,IN,Incumbent,Indiana District 9,,,Male,,,U.S. House Indiana District 9,,,,,1983-09-12,,,,https://hollingsworth.house.gov,,1641 Longworth House Office Building,202-225-5315,,,,,,,,,,,,,,https://www.twitter.com/reptrey,,,,,,,,,https://www.facebook.com/reptrey,,,,,,,,,104247,412703,167423,,,21725,,/g/11cnt8qr9t,,https://api.propublica.org/congress/v1/members/H001074.json,
,,H2NV04011,,,ocd-division/country:us/state:nv/cd:4,,,Steven Horsford,Steven,,Horsford,,,,Democratic Party,NV,Incumbent,Nevada District 4,,,Male,,,U.S. House Nevada District 4,,,,,1973-04-29,,,,https://horsford.house.gov,,562 Cannon House Office Building,202-225-9894,,,,,,,,,,,,,,https://www.twitter.com/RepHorsford,,,,,,,,,,,,,,,https://horsford.house.gov/rss.xml,,,79614,412559,44064,,,21339,,/m/03c01w9,,https://api.propublica.org/congress/v1/members/H001066.json,
,,H8PA06087,,,ocd-division/country:us/state:pa/cd:6,,,Chrissy Houlahan,Chrissy,,Houlahan,,,,Democratic Party,PA,Incumbent,Pennsylvania District 6,,,Female,,,U.S. House Pennsylvania District 6,,,,,1967-06-05,,,,https://houlahan.house.gov,,1218 Longworth House Office Building,202-225-4315,,,,,,,,,,,,,,https://www.twitter.com/RepHoulahan,,,,,,,,,,,,,,,,,,,412810,178893,,,,,/g/11fghyq4ym,,https://api.propublica.org/congress/v1/members/H001085.json,
,,H2MD05155,,,ocd-division/country:us/state:md/cd:5,,,Steny H. Hoyer,Steny,H.,Hoyer,,,,Democratic Party,MD,Incumbent,Maryland District 5,,,Male,,,U.S. House Maryland District 5,,,,,1939-06-14,,,,https://hoyer.house.gov,,1705 Longworth House Office Building,202-225-4131,,,,,,,,,,,,,,https://www.twitter.com/LeaderHoyer,,,https://www.youtube.com/c/LeaderHoyer,,,,,,https://www.facebook.com/WhipHoyer,,,,,,,,,1919,400189,26890,,,14873,,/m/025k5p,,https://api.propublica.org/congress/v1/members/H000874.json,
,,H2NC08185,,,ocd-division/country:us/state:nc/cd:8,,,Richard Hudson,Richard,,Hudson,,,,Republican Party,NC,Incumbent,North Carolina District 8,,,Male,,,U.S. House North Carolina District 8,,,,,1971-11-04,,,,https://hudson.house.gov,,2112 Rayburn House Office Building,202-225-3715,,,,,,,,,,,,,,https://www.twitter.com/RepRichHudson,,,https://www.youtube.com/c/RepRichHudson,,,,,,https://www.facebook.com/RepRichHudson,,,,,,,,,79622,412550,136448,,,21346,,/m/0nbwfxs,,https://api.propublica.org/congress/v1/members/H001067.json,
,,H2CA06259,,,ocd-division/country:us/state:ca/cd:2,,,Jared Huffman,Jared,,Huffman,,,,Democratic Party,CA,Incumbent,California District 2,,,Male,,,U.S. House California District 2,,,,,1964-02-18,,,,https://huffman.house.gov,,1527 Longworth House Office Building,202-225-5161,,,,,,,,,,,,,,https://www.twitter.com/RepHuffman,,,https://www.youtube.com/c/rephuffman,,,,,,https://www.facebook.com/RepHuffman,,,,,,,,,622431,412511,59849,,,21303,,/m/0ksfyx,,https://api.propublica.org/congress/v1/members/H001068.json,
,,H0MI02094,,,ocd-division/country:us/state:mi/cd:2,,,Bill Huizenga,Bill,,Huizenga,,,,Republican Party,MI,Incumbent,Michigan District 2,,,Male,,,U.S. House Michigan District 2,,,,,1969-01-31,,,,https://huizenga.house.gov,,2232 Rayburn House Office Building,202-225-4401,,,,,,,,,,,,,,https://www.twitter.com/RepHuizenga,,,https://www.youtube.com/c/RepHuizenga,,,,,,https://www.facebook.com/RepHuizenga,,,,,,https://huizenga.house.gov/news/rss.aspx,,,1033765,412437,38351,,,21142,,/m/05b0j1w,,https://api.propublica.org/congress/v1/members/H001058.json,
,,H0CA48024,,,ocd-division/country:us/state:ca/cd:50,,,Darrell Issa,Darrell,,Issa,,,,Republican Party,CA,Incumbent,California District 50,,,Male,,,U.S. House California District 50,,,,,1953-11-01,,,,https://issa.house.gov,,2300 Rayburn House Office Building,202-225-5672,,,,,,,,,,,,,,https://www.twitter.com/DarrellIssa,,,https://www.youtube.com/c/repdarrellissa,,,,,,https://www.facebook.com/darrellissa,,,,,,,,,90066,400196,16553,,,20107,,/m/01r7wc,,https://api.propublica.org/congress/v1/members/I000056.json,
,,H0TX13228,,,ocd-division/country:us/state:tx/cd:13,,,Ronny Jackson,Ronny,,Jackson,,,,Republican Party,TX,Incumbent,Texas District 13,,,Male,,,U.S. House Texas District 13,,,,,1967-05-04,,,,https://jackson.house.gov,,118 Cannon House Office Building,202-225-3706,,,,,,,,,,,,,,https://www.twitter.com/RepRonnyJackson,,,,,,,,,,,,,,,,,,,456847,,,,,,/g/11gfhx0vbg,,https://api.propublica.org/congress/v1/members/J000304.json,
,,H4TX18054,,,ocd-division/country:us/state:tx/cd:18,,,Sheila Jackson Lee,Sheila,,Jackson Lee,,,,Democratic Party,TX,Incumbent,Texas District 18,,,Female,,,U.S. House Texas District 18,,,,,1950-01-12,,,,https://jacksonlee.house.gov,,2426 Rayburn House Office Building,202-225-3816,,,,,,,,,,,,,,https://www.twitter.com/JacksonLeeTX18,,,https://www.youtube.com/c/TX18SJL,,,,,,https://www.facebook.com/CongresswomanSheilaJacksonLee,,,,,,https://jacksonlee.house.gov/rss.xml,,,36819,400199,21692,,,29573,,/m/02fj6h,,https://api.propublica.org/congress/v1/members/J000032.json,
,,H0CA53115,,,ocd-division/country:us/state:ca/cd:53,,,Sara Jacobs,Sara,,Jacobs,,,,Democratic Party,CA,Incumbent,California District 53,,,Female,,,U.S. House California District 53,,,,,1989-02-01,,,,https://sarajacobs.house.gov,,1232 Longworth House Office Building,202-225-2040,,,,,,,,,,,,,,https://www.twitter.com/RepSaraJacobs,,,,,,,,,,,,,,,,,,,456804,,,,,,/g/11ghs2x3tm,,https://api.propublica.org/congress/v1/members/J000305.json,
,,H0NY27090,,,ocd-division/country:us/state:ny/cd:27,,,Chris Jacobs,Chris,,Jacobs,,,,Republican Party,NY,Incumbent,New York District 27,,,Male,,,U.S. House New York District 27,,,,,1966-11-28,,,,https://jacobs.house.gov,,214 Cannon House Office Building,202-225-5265,,,,,,,,,,,,,,https://www.twitter.com/RepJacobs,,,,,,,,,,,,,,,https://jacobs.house.gov/rss.xml,,,,456793,,,,,,/m/0cgscj,,https://api.propublica.org/congress/v1/members/J000020.json,
,,H6WA07458,,,ocd-division/country:us/state:wa/cd:7,,,Pramila Jayapal,Pramila,,Jayapal,,,,Democratic Party,WA,Incumbent,Washington District 7,,,Female,,,U.S. House Washington District 7,,,,,1965-09-21,,,,https://jayapal.house.gov,,2346 Rayburn House Office Building,202-225-3106,,,,,,,,,,,,,,https://www.twitter.com/RepJayapal,,,,,,,,,https://www.facebook.com/RepJayapal,,,,,,https://jayapal.house.gov/category/news/feed/,,,9267128,412730,153141,,,21726,,/m/0c3dxcq,,https://api.propublica.org/congress/v1/members/J000298.json,
,,H2NY10092,,,ocd-division/country:us/state:ny/cd:8,,,Hakeem Jeffries,Hakeem,,Jeffries,,,,Democratic Party,NY,Incumbent,New York District 8,,,Male,,,U.S. House New York District 8,,,,,1970-08-04,,,,https://jeffries.house.gov,,2433 Rayburn House Office Building,202-225-5936,,,,,,,,,,,,,,https://www.twitter.com/RepJeffries,,,,,,,,,https://www.facebook.com/RepHakeemJeffries,,,,,,https://jeffries.house.gov/category/press-release/feed/,,,79612,412561,55285,,,21343,,/m/025_74m,,https://api.propublica.org/congress/v1/members/J000294.json,
,,H6GA04129,,,ocd-division/country:us/state:ga/cd:4,,,Hank Johnson,Hank,,Johnson,,,,Democratic Party,GA,Incumbent,Georgia District 4,,,Male,,,U.S. House Georgia District 4,,,,,1954-10-02,,,,https://hankjohnson.house.gov,,2240 Rayburn House Office Building,202-225-1605,,,,,,,,,,,,,,https://www.twitter.com/RepHankJohnson,,,https://www.youtube.com/c/RepHankJohnson,,,,,,https://www.facebook.com/115356957005,,,,,,https://hankjohnson.house.gov/rss.xml,,,1020576,412199,68070,,,20712,,/m/0flgyy,,https://api.propublica.org/congress/v1/members/J000288.json,
,,H2TX00015,,,ocd-division/country:us/state:tx/cd:30,,,Eddie Bernice Johnson,Eddie,Bernice,Johnson,,,,Democratic Party,TX,Incumbent,Texas District 30,,,Female,,,U.S. House Texas District 30,,,,,1935-12-03,,,,https://ebjohnson.house.gov,,2306 Rayburn House Office Building,202-225-8885,,,,,,,,,,,,,,https://www.twitter.com/RepEBJ,,,https://www.youtube.com/c/RepEddieBJohnson,,,,,,https://www.facebook.com/CongresswomanEBJtx30,,,,,,https://ebjohnson.house.gov/rss.xml,,,23352,400204,27098,,,39305,,/m/03tn1w,,https://api.propublica.org/congress/v1/members/J000126.json,
,,H6LA04138,,,ocd-division/country:us/state:la/cd:4,,,Mike Johnson,Mike,,Johnson,,,,Republican Party,LA,Incumbent,Louisiana District 4,,,Male,,,U.S. House Louisiana District 4,,,,,1972-01-30,,,,https://mikejohnson.house.gov,,568 Cannon House Office Building,202-225-2777,,,,,,,,,,,,,,https://www.twitter.com/RepMikeJohnson,,,,,,,,,https://www.facebook.com/RepMikeJohnson,,,,,,,,,106095,412706,156097,,,21727,,/m/0131jn2m,,https://api.propublica.org/congress/v1/members/J000299.json,
,,H0OH06189,,,ocd-division/country:us/state:oh/cd:6,,,Bill Johnson,Bill,,Johnson,,,,Republican Party,OH,Incumbent,Ohio District 6,,,Male,,,U.S. House Ohio District 6,,,,,1954-11-10,,,,https://billjohnson.house.gov,,2336 Rayburn House Office Building,202-225-5705,,,,,,,,,,,,,,https://www.twitter.com/RepBillJohnson,,,https://www.youtube.com/c/RepBillJohnson,,,,,,https://www.facebook.com/RepBillJohnson,,,,,,https://billjohnson.house.gov/news/rss.aspx,,,623472,412460,120649,,,21162,,/m/0ds3q2f,,https://api.propublica.org/congress/v1/members/J000292.json,
,,H8SD01055,,,ocd-division/country:us/state:sd/cd:1,,,Dusty Johnson,Dusty,,Johnson,,,,Republican Party,SD,Incumbent,South Dakota At-Large District,,,Male,,,U.S. House South Dakota At-Large District,,,,,1976-09-30,,,,https://dustyjohnson.house.gov,,1714 Longworth House Office Building,202-225-2801,,,,,,,,,,,,,,https://www.twitter.com/RepJohnson,,,,,,,,,,,,,,,,,,,412816,48307,,,,,/g/11dyzlcnbr,,https://api.propublica.org/congress/v1/members/J000301.json,
